q(t),H_ratio,S(t),MSE(ensemble_vs_ref),KL(f_mean||D),"JS(f_mean,D)",q_stagnation,q_tail_ratio,q_entropy_ratio
0.013350109916518915,0.9978458820700331,0.02,1.1422800237072782e-05,2.1245010926965235e-10,5.311344836563452e-11,0.9999188229870498,7.257888550999152,1.167889478821714
0.013350200595865003,0.9978458637132509,0.02,1.1422793746209356e-05,2.0075448413417204e-10,5.018946726112075e-11,0.9999188285038546,7.257888506966797,1.1678894033317788
0.013350288680031352,0.9978458458739768,0.02,1.1422787437151845e-05,1.897035733538872e-10,4.742666639759655e-11,0.9999188338671552,7.257888464402374,1.1678893300163682
0.013350374243695173,0.9978458285375716,0.02,1.1422781304816032e-05,1.792618384180514e-10,4.481611872230078e-11,0.9999188390811897,7.257888423255617,1.1678892588123153
0.013350457359370516,0.9978458116898127,0.02,1.1422775344259465e-05,1.6939564174737548e-10,4.234953857884868e-11,0.9999188441500813,7.257888383478024,1.1678891896583063
0.013350538097471831,0.997845795316881,0.02,1.1422769550677526e-05,1.600731321563266e-10,4.001884818894024e-11,0.9999188490778416,7.257888345022795,1.1678891224948267
0.013350616526375647,0.9978457794053495,0.02,1.142276391939961e-05,1.5126434163278344e-10,3.781658691363992e-11,0.9999188538683716,7.257888307844768,1.1678890572641067
0.013350692712478796,0.9978457639421738,0.02,1.1422758445885403e-05,1.4294074740633234e-10,3.57356951600252e-11,0.9999188585254677,7.257888271900364,1.1678889939100685
0.013350766720257257,0.9978457489146779,0.02,1.1422753125721256e-05,1.3507611633646008e-10,3.376946599572649e-11,0.9999188630528218,7.257888237147528,1.1678889323782786
0.01335083861232178,0.9978457343105475,0.02,1.1422747954616672e-05,1.2764430973190927e-10,3.1911544022029224e-11,0.9999188674540251,7.257888203545674,1.1678888726158978
0.013350908449472343,0.9978457201178167,0.02,1.1422742928400885e-05,1.2062195239215271e-10,3.0155943120484614e-11,0.9999188717325712,7.257888171055637,1.1678888145716333
0.013350976290750716,0.9978457063248589,0.02,1.1422738043019537e-05,1.1398680880542298e-10,2.849707302761549e-11,0.9999188758918576,7.257888139639614,1.1678887581956936
0.013351042193491591,0.9978456929203785,0.02,1.1422733294531423e-05,1.077169602203111e-10,2.6929508012018344e-11,0.9999188799351897,7.257888109261126,1.1678887034397447
0.013351106213373654,0.9978456798933996,0.02,1.1422728679105379e-05,1.0179227129676143e-10,2.544835529092021e-11,0.9999188838657815,7.257888079884959,1.1678886502568657
0.013351168404465541,0.9978456672332574,0.02,1.1422724193017185e-05,9.619370649479076e-11,2.4048732132044032e-11,0.9999188876867603,7.2578880514771305,1.1678885986015077
0.01335122881927453,0.9978456549295902,0.02,1.1422719832646621e-05,9.090362136043682e-11,2.2726165792523152e-11,0.999918891401166,7.257888024004837,1.1678885484294537
0.013351287508790888,0.9978456429723295,0.02,1.1422715594474562e-05,8.590480633525158e-11,2.1476443508148742e-11,0.999918895011956,7.257887997436415,1.167888499697778
0.013351344522532504,0.9978456313516928,0.02,1.1422711475080163e-05,8.118093203114544e-11,2.0295474181439258e-11,0.9999188985220073,7.257887971741304,1.1678884523648088
