q(t),H_ratio,S(t),q_stagnation,q_tail_ratio,q_entropy_ratio
0.01727685359232971,0.9953477928370874,0.02,0.7303235463470529,7.253511930820904,1.1649650553722088
0.017276906457997156,0.9953477732167206,0.02,0.730324144162595,7.253511914766244,1.164965005300167
0.017276958162591782,0.9953477540236007,0.02,0.7303247289079894,7.253511899073716,1.1649649563255324
0.017277008731757703,0.9953477352483984,0.02,0.7303253008701857,7.253511883734961,1.1649649084241231
0.017277058190569152,0.9953477168819885,0.02,0.7303258603297985,7.253511868741815,1.1649648615722947
0.017277106563541957,0.9953476989154464,0.02,0.7303264075612478,7.25351185408631,1.1649648157469272
0.0172771538746471,0.9953476813400425,0.02,0.7303269428328961,7.253511839760669,1.1649647709254136
0.017277200147322102,0.9953476641472384,0.02,0.7303274664071855,7.253511825757299,1.1649647270856485
0.01727724540448412,0.9953476473286836,0.02,0.7303279785407674,7.253511812068789,1.1649646842060164
0.017277289668539697,0.9953476308762095,0.02,0.7303284794846305,7.253511798687904,1.1649646422653823
0.01727733296139875,0.9953476147818268,0.02,0.7303289694842283,7.2535117856075795,1.164964601243078
0.017277375304483256,0.9953475990377217,0.02,0.7303294487796028,7.253511772820921,1.1649645611188957
0.01727741671874028,0.9953475836362504,0.02,0.7303299176055014,7.253511760321195,1.164964521873073
0.017277457224651505,0.9953475685699376,0.02,0.7303303761914973,7.253511748101827,1.164964483486287
0.017277496842243157,0.995347553831471,0.02,0.7303308247621042,7.253511736156401,1.164964445939642
0.017277535591097393,0.9953475394136985,0.02,0.7303312635368864,7.253511724478651,1.1649644092146607
0.01727757349036214,0.9953475253096246,0.02,0.730331692730571,7.253511713062456,1.164964373293276
0.01727761055875947,0.9953475115124071,0.02,0.7303321125531539,7.253511701901844,1.1649643381578194
0.01727764681459685,0.995347498015353,0.02,0.7303325232100063,7.253511690990979,1.1649643037910142
0.01727768227577549,0.9953474848119167,0.02,0.7303329249019748,7.2535116803241655,1.1649642701759655
0.017277716959799183,0.9953474718956946,0.02,0.7303333178254834,7.253511669895841,1.1649642372961528
0.017277750883784627,0.9953474592604246,0.02,0.7303337021726317,7.253511659700571,1.16496420513542
0.01727778406446756,0.9953474468999799,0.02,0.7303340781312906,7.253511649733053,1.1649641736779697
0.017277816518214185,0.9953474348083696,0.02,0.7303344458851938,7.253511639988104,1.1649641429083524
0.017277848261027295,0.9953474229797321,0.02,0.7303348056140341,7.253511630460666,1.164964112811461
0.01727787930855542,0.9953474114083353,0.02,0.7303351574935475,7.253511621145796,1.1649640833725217
0.017277909676100323,0.9953474000885718,0.02,0.7303355016956042,7.253511612038668,1.164964054577087
0.01727793937862483,0.9953473890149568,0.02,0.7303358383882944,7.25351160313457,1.1649640264110297
0.017277968430760706,0.9953473781821259,0.02,0.7303361677360105,7.253511594428896,1.1649639988605338
0.017277996846815323,0.9953473675848312,0.02,0.7303364898995289,7.25351158591715,1.1649639719120877
0.017278024640779766,0.9953473572179402,0.02,0.7303368050360911,7.253511577594941,1.16496394555248
0.017278051826335773,0.9953473470764325,0.02,0.7303371132994815,7.253511569457977,1.164963919768789
0.017278078416861353,0.995347337155397,0.02,0.7303374148401038,7.253511561502069,1.1649638945483798
0.017278104425439512,0.9953473274500304,0.02,0.7303377098050551,7.253511553723123,1.1649638698788949
0.017278129864863344,0.9953473179556338,0.02,0.7303379983382006,7.25351154611714,1.1649638457482507
0.01727815474764367,0.9953473086676118,0.02,0.730338280580243,7.253511538680216,1.1649638221446288
0.017278179086013545,0.9953472995814684,0.02,0.7303385566687935,7.253511531408533,1.164963799056473
0.017278202891936822,0.995347290692807,0.02,0.7303388267384425,7.253511524298365,1.1649637764724807
0.017278226177112124,0.9953472819973258,0.02,0.7303390909208209,7.25351151734607,1.1649637543815994
0.01727824895297998,0.995347273490818,0.02,0.7303393493446702,7.253511510548091,1.1649637327730196
0.01727827123072756,0.9953472651691675,0.02,0.7303396021359048,7.253511503900953,1.1649637116361702
0.01727829302129602,0.9953472570283497,0.02,0.7303398494176735,7.253511497401259,1.1649636909607128
0.017278314335383585,0.9953472490644265,0.02,0.7303400913104214,7.2535114910456935,1.1649636707365374
0.017278335183452745,0.9953472412735466,0.02,0.7303403279319506,7.253511484831016,1.1649636509537566
0.017278355575735184,0.9953472336519417,0.02,0.7303405593974763,7.253511478754057,1.1649636316027
0.017278375522236655,0.9953472261959272,0.02,0.730340785819687,7.253511472811727,1.1649636126739111
0.01727839503274178,0.9953472189018985,0.02,0.7303410073087953,7.253511467001,1.164963594158141
